customer_id,total_orders,total_paid,avg_payment_per_order
5835,1,263.49,263.49
7186,1,263.38,263.38
9215,1,263.18,263.18
6801,1,262.98,262.98
9042,2,262.59000000000003,131.3
3573,1,262.55,262.55
1845,1,262.09,262.09
4152,1,261.9,261.9
2139,1,261.47,261.47
2820,1,261.41,261.41
6518,1,261.24,261.24
7478,1,261.2,261.2
8380,1,261.11,261.11
9247,1,260.82,260.82
8505,1,260.68,260.68
3755,1,260.59,260.59
1484,1,260.56,260.56
7980,1,260.52,260.52
8315,1,260.28,260.28
5259,1,260.1,260.1
9345,1,260.05,260.05
1112,1,259.94,259.94
3791,1,259.9,259.9
4551,2,259.76,129.88
8027,1,259.68,259.68
6546,1,259.64,259.64
9185,2,259.40000000000003,129.7
3009,1,259.18,259.18
6403,1,258.97,258.97
1835,1,258.69,258.69
8292,1,258.63,258.63
3641,1,258.46,258.46
5601,1,258.31,258.31
8414,1,258.16,258.16
2146,1,258.05,258.05
3939,1,257.96,257.96
4197,1,257.88,257.88
3860,1,257.71,257.71
4683,1,257.56,257.56
4677,1,257.53,257.53
1815,1,256.97,256.97
4068,1,256.96,256.96
3350,1,256.96,256.96
7252,1,256.92,256.92
5373,1,256.6,256.6
1955,1,256.6,256.6
9090,1,256.59,256.59
7182,1,256.37,256.37
8520,1,256.34,256.34
2753,1,256.25,256.25
9844,2,256.19,128.1
6825,1,256.12,256.12
3750,1,256.11,256.11
9006,1,255.86,255.86
2600,1,255.45,255.45
6070,1,255.29,255.29
4359,1,255.23,255.23
7884,1,255.03,255.03
6019,1,254.22,254.22
9019,1,254.21,254.21
4174,1,254.11,254.11
5658,2,254.04000000000002,127.02
7973,1,253.76,253.76
9284,1,253.34,253.34
1324,2,253.23000000000002,126.62
7402,1,253.18,253.18
5414,2,253.05,126.53
9488,1,252.8,252.8
4465,1,252.54,252.54
1547,1,252.46,252.46
2902,1,252.44,252.44
7662,1,252.12,252.12
5820,1,252.07,252.07
3853,2,251.99,126.0
8444,1,251.98,251.98
1221,1,251.67,251.67
8809,2,251.48,125.74
9780,1,251.13,251.13
6180,1,250.77,250.77
4137,1,250.54,250.54
5225,1,250.53,250.53
8922,1,250.08,250.08
3199,1,250.02,250.02
9535,1,249.69,249.69
4970,1,249.69,249.69
2462,1,249.66,249.66
2166,1,249.2,249.2
4542,1,248.96,248.96
7554,1,248.64,248.64
5434,1,248.64,248.64
8667,1,248.41,248.41
5703,1,248.24,248.24
2035,1,247.81,247.81
2007,1,247.74,247.74
7319,1,247.51,247.51
6169,1,247.24,247.24
1030,1,247.2,247.2
4279,1,247.16,247.16
1820,1,247.11,247.11
2691,1,246.6,246.6
6167,1,246.41,246.41
9940,1,246.3,246.3
3050,1,246.16,246.16
5123,1,245.85,245.85
4498,1,245.71,245.71
8644,1,245.68,245.68
4830,1,245.6,245.6
8796,1,245.48,245.48
7490,1,245.46,245.46
2415,1,245.15,245.15
4168,1,244.87,244.87
3973,1,244.87,244.87
6476,1,244.79,244.79
9605,2,243.98000000000002,121.99
6377,1,243.96,243.96
3576,1,243.81,243.81
5542,2,243.70999999999998,121.86
5943,1,243.68,243.68
7686,1,243.6,243.6
4951,1,243.53,243.53
6309,1,243.47,243.47
9661,1,243.35,243.35
2560,1,243.24,243.24
5543,2,243.11,121.56
9832,2,243.10999999999999,121.56
2383,1,243.1,243.1
3856,1,243.0,243.0
3426,1,242.99,242.99
3253,1,242.95,242.95
5892,1,242.66,242.66
1896,1,242.41,242.41
4770,1,242.39,242.39
9612,2,242.14,121.07
8925,1,241.72,241.72
6193,1,241.44,241.44
5082,1,241.07,241.07
6680,1,241.04,241.04
4270,1,240.92,240.92
2268,1,240.88,240.88
1699,1,240.78,240.78
8889,1,240.64,240.64
9132,2,240.5,120.25
1577,1,240.49,240.49
7425,1,240.48,240.48
6618,1,240.43,240.43
6834,1,240.42,240.42
7344,1,239.97,239.97
2200,1,239.52,239.52
2717,1,239.51,239.51
8407,1,239.4,239.4
1852,1,239.35,239.35
5855,1,239.29000000000002,239.29
5717,1,239.06,239.06
8049,1,238.74,238.74
9646,1,238.7,238.7
8802,1,238.51,238.51
1136,1,238.04,238.04
3587,1,237.74,237.74
4348,1,237.52,237.52
4995,1,237.34,237.34
7118,1,237.26,237.26
8423,1,236.87,236.87
1033,1,236.63,236.63
7695,3,236.59,78.86
3246,1,236.59,236.59
4453,2,236.51,118.26
7947,1,236.4,236.4
9650,1,236.05,236.05
6039,1,235.82,235.82
6957,1,235.47,235.47
7892,1,235.35,235.35
1082,1,235.34,235.34
9357,1,235.3,235.3
4532,1,235.28,235.28
4761,1,235.2,235.2
3882,1,235.16,235.16
5575,1,234.82,234.82
7048,1,234.77,234.77
3541,1,234.44,234.44
8068,1,234.2,234.2
1346,2,234.07,117.04
8428,1,234.04,234.04
6014,1,234.01,234.01
1483,1,233.91,233.91
4826,1,233.76,233.76
2740,1,233.76,233.76
8268,1,233.49,233.49
1848,1,233.3,233.3
3705,1,233.12,233.12
4684,1,232.78,232.78
3781,1,232.69,232.69
1321,1,232.2,232.2
3335,1,232.09,232.09
2079,1,232.06,232.06
5489,1,231.97,231.97
9232,1,231.73,231.73
4370,1,231.64,231.64
4045,1,231.47,231.47
1675,1,231.42,231.42
4133,1,231.39,231.39
6244,1,231.35,231.35
6047,1,230.76,230.76
3912,1,230.62,230.62
2018,1,230.58,230.58
4541,1,230.44,230.44
5844,1,230.39,230.39
1522,1,230.11,230.11
2908,1,230.07,230.07
9423,1,230.06,230.06
4730,1,230.04,230.04
8005,1,229.88,229.88
4985,1,229.88,229.88
4639,1,229.8,229.8
3761,1,229.78,229.78
8953,2,229.57,114.79
4319,1,229.15,229.15
3208,1,229.15,229.15
4716,1,229.09,229.09
6127,1,228.99,228.99
3055,1,228.8,228.8
2860,1,228.79,228.79
8020,1,228.69,228.69
9774,1,228.57,228.57
3185,1,228.52,228.52
5277,1,228.38,228.38
5028,1,228.16,228.16
2087,1,227.71,227.71
7635,1,227.11,227.11
1008,1,226.96,226.96
8476,1,226.94,226.94
9930,1,226.66000000000003,226.66
3559,1,226.66,226.66
4445,1,226.63,226.63
5846,1,226.43,226.43
5540,1,226.26,226.26
3522,1,226.23,226.23
5172,1,226.18,226.18
9932,1,226.09,226.09
2840,1,226.01,226.01
9355,1,225.95999999999998,225.96
8385,1,225.92,225.92
1291,1,225.91,225.91
8531,1,225.76,225.76
8852,1,225.74,225.74
8439,1,225.62,225.62
8958,1,225.52,225.52
9662,1,225.5,225.5
2318,1,225.4,225.4
9131,1,225.22,225.22
7222,1,225.1,225.1
1934,1,224.77,224.77
3315,1,224.64,224.64
1148,1,224.58,224.58
1882,1,224.35,224.35
7992,1,224.22,224.22
4790,1,224.13,224.13
5946,2,223.29999999999998,111.65
8985,1,223.24,223.24
5160,1,223.01,223.01
7821,1,222.72,222.72
7303,1,222.39,222.39
8171,1,222.29,222.29
5621,1,222.27,222.27
2686,1,222.0,222.0
4610,1,221.85,221.85
9126,2,221.64000000000001,110.82
1471,2,221.03,110.52
2209,1,220.97,220.97
5372,1,220.87,220.87
6190,1,220.78,220.78
2667,1,220.56,220.56
8628,2,220.22,110.11
2782,1,219.86,219.86
8660,1,219.72,219.72
5795,1,219.57,219.57
8862,1,219.14,219.14
8519,1,218.65,218.65
5462,1,218.36,218.36
7859,1,218.35,218.35
7923,1,218.34,218.34
5832,1,217.9,217.9
1749,1,217.62,217.62
3442,1,217.47,217.47
5938,1,217.11,217.11
2514,1,216.64999999999998,216.65
2175,1,216.35,216.35
3095,2,216.3,108.15
8270,1,216.28,216.28
4318,1,216.23,216.23
4430,1,216.22,216.22
7469,1,215.91,215.91
8131,1,215.71,215.71
3139,1,215.51,215.51
1936,1,215.33,215.33
9289,2,214.63,107.32
2559,1,214.62,214.62
8857,1,214.59,214.59
8662,1,214.56,214.56
2547,1,214.47,214.47
7810,1,214.02,214.02
8295,1,213.93,213.93
7979,1,213.49,213.49
6239,1,213.37,213.37
3786,1,213.36,213.36
8035,1,213.08,213.08
3766,1,213.05,213.05
5451,1,212.85,212.85
9415,1,212.68,212.68
6048,1,212.3,212.3
8166,1,212.14,212.14
1564,1,212.07,212.07
6875,1,211.86,211.86
2487,1,211.81,211.81
6705,1,211.78,211.78
4732,1,211.7,211.7
9902,1,211.45,211.45
3065,2,211.4,105.7
9508,1,210.59,210.59
2244,2,210.51,105.26
1583,1,210.28,210.28
2678,1,209.96,209.96
8727,1,209.59,209.59
9094,1,209.54,209.54
8225,1,209.32,209.32
5299,1,209.15,209.15
7156,1,209.07,209.07
9659,1,208.91,208.91
2380,1,208.9,208.9
7854,1,208.69,208.69
7967,1,208.61,208.61
1680,1,208.56,208.56
6036,1,208.53,208.53
7785,1,208.5,208.5
4435,1,207.88,207.88
8807,1,207.87,207.87
7224,1,207.87,207.87
5260,1,207.13,207.13
5377,1,206.86,206.86
2246,1,206.82,206.82
1541,1,206.78,206.78
2059,1,206.74,206.74
3867,1,206.66,206.66
7709,1,206.52,206.52
9663,1,206.5,206.5
4425,1,206.43,206.43
2521,1,206.35,206.35
2265,1,206.29,206.29
3964,1,206.16,206.16
3489,1,206.08,206.08
6172,1,206.02,206.02
4733,1,205.78,205.78
1403,1,205.7,205.7
7643,1,205.67,205.67
5454,1,205.31,205.31
7027,1,205.05,205.05
2750,1,204.67,204.67
2995,1,204.46,204.46
4130,1,204.29,204.29
7957,1,204.28,204.28
9344,1,204.13,204.13
4117,1,204.04,204.04
1500,2,203.99,102.0
8360,1,203.97,203.97
4202,1,203.92,203.92
1339,1,203.45,203.45
2416,1,202.98,202.98
9746,1,202.96,202.96
6227,1,202.82,202.82
2412,1,202.7,202.7
7998,1,202.46,202.46
1005,1,202.28,202.28
8875,1,202.12,202.12
3043,1,201.09,201.09
3465,1,200.98,200.98
7415,1,200.91,200.91
5961,1,200.89,200.89
4433,1,200.72,200.72
7644,1,200.7,200.7
8025,2,200.67000000000002,100.34
5409,1,200.66,200.66
9701,1,200.56,200.56
3291,2,199.73,99.87
5527,1,199.31,199.31
1468,1,199.25,199.25
5428,1,198.78,198.78
3663,1,198.72,198.72
1512,1,198.66,198.66
7378,1,197.7,197.7
9556,1,197.51,197.51
5214,1,197.47,197.47
4782,1,197.17,197.17
5935,1,197.02,197.02
7108,1,196.96,196.96
3450,1,196.84,196.84
7339,1,196.82,196.82
5509,1,196.34,196.34
5374,2,196.31,98.16
5261,2,195.85999999999999,97.93
2222,1,195.78,195.78
1368,1,195.72,195.72
2410,1,195.67,195.67
5059,1,195.47,195.47
6007,1,195.23,195.23
2730,1,194.52,194.52
7825,1,194.51,194.51
5492,1,194.46,194.46
1755,1,194.24,194.24
5219,1,193.87,193.87
3101,1,193.67,193.67
3762,1,193.49,193.49
6489,1,193.42,193.42
3787,1,193.4,193.4
8511,1,192.74,192.74
7628,1,192.64,192.64
1980,1,192.41,192.41
1294,1,192.26999999999998,192.27
4614,1,192.22,192.22
1603,1,191.61,191.61
6952,1,191.41,191.41
7092,1,191.24,191.24
4378,1,191.0,191.0
6527,1,190.73,190.73
3800,1,190.09,190.09
2943,1,190.01,190.01
4109,1,189.49,189.49
6630,1,189.46,189.46
5927,1,189.04,189.04
7139,1,188.99,188.99
8145,1,188.97,188.97
5251,1,188.72,188.72
8194,1,188.35,188.35
5239,1,187.7,187.7
8070,2,187.60999999999999,93.81
5807,1,187.58,187.58
1502,1,187.15,187.15
2220,1,187.14,187.14
8790,1,186.84,186.84
3156,1,186.82,186.82
4099,1,186.51,186.51
4156,1,186.2,186.2
6241,1,185.9,185.9
2895,1,185.71,185.71
5690,1,185.66,185.66
3730,1,185.28,185.28
4829,1,185.08,185.08
3154,1,184.94,184.94
7759,1,184.85,184.85
5774,1,184.63,184.63
9484,2,184.36,92.18
4332,1,184.29,184.29
1531,1,184.2,184.2
3502,1,184.14,184.14
3639,1,184.04,184.04
9170,1,184.0,184.0
6224,1,183.9,183.9
5734,1,183.7,183.7
1948,1,183.51,183.51
1843,1,183.4,183.4
6484,1,182.21,182.21
7394,1,182.05,182.05
2838,1,182.0,182.0
9046,1,181.93,181.93
1377,1,181.68,181.68
5668,1,181.59,181.59
7409,1,181.49,181.49
1212,1,181.43,181.43
8991,1,181.41,181.41
8821,1,181.26,181.26
6720,1,181.22,181.22
4418,1,181.13,181.13
4287,1,181.11,181.11
7355,1,180.77,180.77
2928,1,180.59,180.59
7680,1,180.55,180.55
7670,1,180.42,180.42
8065,1,180.37,180.37
6609,1,180.27,180.27
2040,1,180.19,180.19
6735,2,180.02,90.01
8300,1,180.0,180.0
2626,1,179.94,179.94
7457,1,179.76,179.76
4891,1,179.49,179.49
9096,1,179.45,179.45
8105,1,179.32999999999998,179.33
1480,1,179.23,179.23
7390,2,178.89000000000001,89.45
1338,1,178.52,178.52
5547,1,178.3,178.3
3877,1,178.16,178.16
9420,1,177.91,177.91
6336,1,177.81,177.81
7588,1,177.65,177.65
8780,1,177.48,177.48
9540,1,177.32999999999998,177.33
9008,1,177.3,177.3
4367,1,176.85,176.85
8123,1,176.82,176.82
3390,1,176.78,176.78
1357,2,176.52,88.26
2269,1,176.48,176.48
8148,1,176.24,176.24
9561,1,176.16,176.16
4478,1,176.13,176.13
1428,1,176.09,176.09
2797,1,175.58,175.58
7094,1,175.4,175.4
3505,1,175.24,175.24
6844,1,174.87,174.87
1486,1,174.39,174.39
8138,1,174.14,174.14
7212,1,173.99,173.99
6040,1,173.99,173.99
8021,1,173.77,173.77
8227,1,173.25,173.25
6135,1,172.98,172.98
2752,1,172.97,172.97
2549,2,172.83,86.42
8201,1,172.57,172.57
6074,1,172.11,172.11
1667,1,171.93,171.93
2144,1,171.14,171.14
4968,1,171.07,171.07
1929,1,170.97,170.97
8872,1,170.89,170.89
8887,1,170.54,170.54
4562,1,170.49,170.49
9454,1,170.38,170.38
3140,1,170.38,170.38
1916,1,170.38,170.38
2764,1,170.11,170.11
3013,1,170.1,170.1
3344,1,169.95,169.95
7436,1,169.72,169.72
2414,1,169.6,169.6
4056,1,169.34,169.34
8674,1,168.77,168.77
6480,1,168.76,168.76
3506,1,168.72,168.72
9292,1,168.71,168.71
2542,1,168.6,168.6
7206,1,168.58,168.58
1904,1,168.57,168.57
3996,1,168.55,168.55
4377,1,167.98,167.98
3318,2,167.82,83.91
3380,1,167.78,167.78
9447,1,167.5,167.5
6780,1,167.21,167.21
2736,1,167.05,167.05
4074,1,166.65,166.65
4721,1,166.36,166.36
2016,1,166.28,166.28
8024,1,166.02,166.02
7055,1,166.02,166.02
1607,1,165.83,165.83
6189,1,165.54,165.54
1181,1,165.05,165.05
1288,1,164.85,164.85
9885,1,164.27,164.27
4579,1,164.24,164.24
2485,1,163.98,163.98
8544,1,163.89,163.89
1505,1,163.84,163.84
8760,1,163.58,163.58
7432,1,163.45,163.45
9578,1,163.44,163.44
3032,1,163.42,163.42
7169,1,163.12,163.12
3615,2,163.08,81.54
1141,2,163.01999999999998,81.51
5678,1,162.89,162.89
8869,1,162.41,162.41
1826,1,162.28,162.28
8612,1,162.27,162.27
1661,1,161.87,161.87
7591,1,161.83,161.83
5571,2,161.49,80.75
7266,1,161.13,161.13
2426,1,161.12,161.12
9618,1,160.77,160.77
3385,1,160.68,160.68
8743,1,160.15,160.15
7194,1,160.09,160.09
2333,1,159.5,159.5
3126,2,158.81,79.41
7059,1,158.73,158.73
6733,1,158.55,158.55
7172,1,158.41,158.41
9667,1,158.26,158.26
5552,1,158.25,158.25
3114,1,158.25,158.25
4376,1,158.13,158.13
5696,1,158.01,158.01
4547,1,157.99,157.99
8567,1,157.83,157.83
9806,1,157.58,157.58
8393,1,157.58,157.58
5045,2,157.26,78.63
3754,1,157.18,157.18
2525,1,156.89,156.89
9633,1,156.45,156.45
5324,1,156.13,156.13
1805,1,155.92,155.92
9999,1,155.63,155.63
1042,1,155.33,155.33
6125,1,155.16,155.16
4804,1,154.78,154.78
5746,1,154.56,154.56
4161,1,154.48,154.48
4517,1,154.45,154.45
4844,1,154.38,154.38
5167,1,154.34,154.34
8370,1,154.25,154.25
3830,1,154.23,154.23
2899,2,153.89,76.95
1369,1,153.78,153.78
3304,1,153.76,153.76
2250,1,153.66,153.66
1751,1,153.39,153.39
1396,1,153.29,153.29
7077,1,153.28,153.28
9214,1,153.19,153.19
4176,1,152.96,152.96
8338,1,152.6,152.6
5785,1,152.17,152.17
1566,1,152.16,152.16
7794,1,152.08,152.08
6083,1,152.03,152.03
1840,1,151.94,151.94
9712,1,151.9,151.9
5345,1,151.62,151.62
3109,1,151.57,151.57
5223,1,151.51,151.51
5633,1,151.31,151.31
4138,1,151.27,151.27
3157,1,151.25,151.25
1926,1,151.18,151.18
8478,1,150.94,150.94
8739,1,150.19,150.19
9741,1,149.69,149.69
7158,1,149.4,149.4
7061,1,149.36,149.36
5506,1,149.31,149.31
4157,1,149.16,149.16
6209,1,148.77,148.77
7034,1,148.76,148.76
1696,1,148.73,148.73
1832,1,148.7,148.7
4737,1,148.54,148.54
8918,1,148.4,148.4
3739,1,147.76,147.76
3906,1,147.63,147.63
8158,1,147.5,147.5
6407,1,147.43,147.43
8417,1,147.19,147.19
7020,1,147.05,147.05
3897,1,147.04,147.04
4497,1,146.65,146.65
2669,1,146.65,146.65
2002,1,146.2,146.2
9464,1,146.19,146.19
3374,2,145.9,72.95
8454,1,145.82,145.82
1879,1,145.43,145.43
1507,1,144.92,144.92
4777,1,144.9,144.9
3360,1,144.76,144.76
8784,1,144.61,144.61
8663,1,144.58,144.58
1317,1,144.57,144.57
7565,1,144.46,144.46
8114,1,144.37,144.37
4184,1,144.3,144.3
6325,1,143.88,143.88
9734,1,143.32,143.32
9072,1,143.18,143.18
5050,1,142.94,142.94
9689,1,142.09,142.09
8258,1,141.99,141.99
9141,1,141.91,141.91
2054,2,141.88,70.94
6636,1,141.85,141.85
5281,1,141.66,141.66
6499,1,141.39,141.39
9786,1,141.33,141.33
4645,1,141.24,141.24
1476,1,140.67,140.67
3128,1,140.48,140.48
4552,2,140.2,70.1
8263,1,140.16,140.16
1746,1,140.07,140.07
2458,1,139.72,139.72
3324,1,139.55,139.55
2950,1,139.48,139.48
3954,1,139.43,139.43
8569,1,139.19,139.19
3764,1,139.1,139.1
9453,1,139.08,139.08
5615,1,139.06,139.06
4373,1,138.95,138.95
4631,1,138.84,138.84
9045,1,138.81,138.81
3485,1,138.78,138.78
9840,1,138.59,138.59
3795,1,138.59,138.59
3433,1,138.26,138.26
8248,2,138.18,69.09
3423,1,138.04,138.04
2194,1,137.94,137.94
5851,1,137.72,137.72
8438,1,137.68,137.68
4313,1,137.66,137.66
9157,1,137.59,137.59
2857,1,137.45,137.45
4036,1,137.03,137.03
1775,1,137.02,137.02
6950,1,137.01,137.01
1549,1,136.94,136.94
7014,1,136.59,136.59
3051,1,136.18,136.18
7719,1,135.88,135.88
1163,1,135.76,135.76
3084,1,135.7,135.7
4564,1,135.52,135.52
7461,1,135.34,135.34
8298,1,134.8,134.8
3027,1,134.64,134.64
2964,1,134.56,134.56
9055,1,134.32,134.32
1753,1,133.46,133.46
6761,1,133.09,133.09
7239,1,132.85,132.85
7787,1,132.65,132.65
6089,1,132.12,132.12
9335,1,132.1,132.1
4441,1,132.0,132.0
4400,1,131.54,131.54
2258,1,131.5,131.5
3244,1,131.16,131.16
3248,1,130.86,130.86
7622,1,130.47,130.47
7737,1,130.43,130.43
4868,1,130.21,130.21
4776,1,130.15,130.15
9291,2,130.13,65.07
3598,1,130.09,130.09
8219,1,130.02,130.02
1766,1,129.86,129.86
5011,1,129.54,129.54
8492,1,129.5,129.5
5237,1,129.43,129.43
9063,1,129.37,129.37
3088,1,129.27,129.27
9052,1,129.12,129.12
1379,1,129.12,129.12
5300,1,128.66,128.66
6318,1,128.56,128.56
8111,1,128.54,128.54
7215,1,128.47,128.47
8726,1,128.2,128.2
6092,1,128.1,128.1
2038,2,127.87,63.94
8404,1,127.84,127.84
3115,1,127.58,127.58
1354,1,127.3,127.3
7420,1,127.22,127.22
7663,1,127.15,127.15
8699,1,126.97,126.97
8777,1,126.72,126.72
3268,1,126.71,126.71
2237,1,126.57,126.57
2138,1,126.32,126.32
6132,1,126.13,126.13
9768,1,126.08,126.08
4384,1,125.97,125.97
8106,1,125.91,125.91
9388,1,125.77,125.77
5133,1,125.59,125.59
9740,1,125.18,125.18
1672,1,125.17,125.17
6332,1,124.85,124.85
6415,1,124.69,124.69
2809,1,124.69,124.69
2202,1,124.51,124.51
3137,1,124.35,124.35
5118,1,124.1,124.1
8978,1,124.06,124.06
6353,1,123.85,123.85
2834,2,123.57,61.79
4983,1,123.3,123.3
1925,1,123.12,123.12
9615,1,122.87,122.87
6755,1,122.4,122.4
7399,1,122.32,122.32
1795,1,122.28,122.28
7771,1,121.73,121.73
7262,1,121.68,121.68
2533,2,121.68,60.84
9737,1,121.64,121.64
4856,1,121.42,121.42
9199,1,121.25,121.25
5460,1,121.24,121.24
9497,1,121.19,121.19
8196,1,121.03,121.03
8363,1,120.54,120.54
1284,1,120.27,120.27
8151,1,120.22,120.22
8247,1,120.19,120.19
3389,1,120.14,120.14
3243,1,119.68,119.68
9338,1,119.02,119.02
4765,1,118.87,118.87
3978,1,118.76,118.76
8748,1,117.63,117.63
4470,1,117.21,117.21
9009,1,117.14,117.14
6777,1,116.93,116.93
7357,1,116.8,116.8
7960,1,116.62,116.62
6397,1,116.37,116.37
9534,1,116.25,116.25
6400,1,116.17,116.17
2104,1,116.11,116.11
6168,1,116.05,116.05
4271,1,115.96,115.96
2229,1,115.73,115.73
2535,1,115.23,115.23
2882,1,115.05,115.05
4450,1,114.99,114.99
1639,1,114.95,114.95
8348,1,114.79,114.79
1628,1,114.73,114.73
7479,1,114.56,114.56
1642,1,114.51,114.51
4611,1,114.5,114.5
3473,1,114.46,114.46
5109,1,114.38,114.38
3721,1,113.87,113.87
9962,1,113.6,113.6
9416,1,113.51,113.51
4128,1,113.46,113.46
3835,2,113.39000000000001,56.7
5741,1,113.28,113.28
9884,1,113.1,113.1
7405,1,112.89,112.89
2639,1,112.61,112.61
5554,1,112.53,112.53
2326,1,112.48,112.48
9942,1,112.41,112.41
5953,1,111.89,111.89
8032,1,110.94,110.94
5346,1,110.91,110.91
6642,1,110.84,110.84
1199,1,110.74,110.74
8745,1,110.25,110.25
1264,1,110.22,110.22
8388,1,109.94,109.94
4449,1,109.6,109.6
9706,1,109.53,109.53
3961,1,109.47,109.47
9779,1,108.1,108.1
5710,1,107.73,107.73
2983,1,107.6,107.6
9002,1,107.46,107.46
7599,1,107.1,107.1
5551,1,107.08,107.08
7058,1,107.04,107.04
2651,1,106.77,106.77
8939,1,106.76,106.76
1225,1,106.32,106.32
8081,1,106.21,106.21
8379,1,106.19,106.19
9172,1,106.11,106.11
5073,1,106.0,106.0
7684,1,105.25,105.25
3323,1,105.01,105.01
2167,1,104.83,104.83
5965,1,104.77,104.77
5298,1,104.45,104.45
4473,1,104.06,104.06
6554,1,103.81,103.81
1469,1,103.66,103.66
1573,1,103.37,103.37
2080,2,103.36,51.68
9761,1,102.99,102.99
3574,1,102.93,102.93
7064,1,102.91,102.91
2481,1,102.77,102.77
6166,1,102.57,102.57
6320,1,102.31,102.31
9550,1,102.29,102.29
4750,1,102.29,102.29
2654,1,102.18,102.18
7985,1,102.11,102.11
9785,1,101.98,101.98
5780,2,101.72,50.86
5485,1,101.66999999999999,101.67
5193,1,101.52,101.52
3478,1,101.51,101.51
1761,1,101.38,101.38
5394,1,101.1,101.1
9897,1,100.73,100.73
7046,1,100.68,100.68
5670,1,100.57,100.57
5217,1,100.49,100.49
2822,1,100.48,100.48
7050,1,100.43,100.43
7082,1,100.02,100.02
4781,2,100.0,50.0
1868,1,99.52,99.52
3146,1,99.39,99.39
9716,1,99.33,99.33
6192,1,99.17,99.17
4343,1,98.85,98.85
3597,1,98.79,98.79
8411,1,98.72,98.72
2055,1,98.26,98.26
3247,1,98.16,98.16
7971,1,98.02,98.02
8051,1,97.96,97.96
6956,2,97.42,48.71
3031,1,97.36,97.36
6375,1,96.98,96.98
4900,1,96.95,96.95
4037,1,96.04,96.04
3709,1,96.0,96.0
4263,1,95.73,95.73
4546,1,95.36,95.36
7943,1,95.18,95.18
2042,1,94.93,94.93
6580,1,94.82,94.82
1497,1,94.76,94.76
6715,1,94.65,94.65
2409,1,94.33,94.33
3647,1,94.3,94.3
4944,1,93.96,93.96
2886,1,93.71,93.71
5979,1,93.32,93.32
2106,1,93.29,93.29
8337,1,93.27,93.27
8626,1,93.08,93.08
4422,1,93.02,93.02
6998,1,92.72,92.72
8094,1,92.63,92.63
7276,1,92.58,92.58
3388,1,92.54,92.54
1893,1,91.92,91.92
5581,1,91.82,91.82
6862,1,91.42,91.42
8986,1,91.38,91.38
7704,1,91.33,91.33
6916,1,91.16,91.16
6509,1,91.16,91.16
7836,1,90.93,90.93
9371,1,90.82,90.82
2596,1,90.54,90.54
5231,1,90.24,90.24
9342,1,90.13,90.13
7144,1,90.09,90.09
2932,1,89.68,89.68
1883,1,89.43,89.43
7733,1,89.27,89.27
7433,1,89.24,89.24
8636,1,89.14,89.14
9697,2,88.32,44.16
9580,1,87.36,87.36
6021,1,87.1,87.1
2956,1,87.07,87.07
8054,1,87.0,87.0
1697,1,86.88,86.88
1002,1,86.7,86.7
3734,1,86.53,86.53
1245,1,86.24,86.24
9435,1,86.15,86.15
8091,1,85.95,85.95
1099,1,85.95,85.95
8436,1,85.6,85.6
5044,1,85.01,85.01
7407,1,84.99,84.99
2474,1,84.67,84.67
4365,1,84.64,84.64
8656,1,84.28,84.28
7332,1,84.21,84.21
2089,1,83.94,83.94
1439,1,83.83,83.83
4160,1,83.81,83.81
1975,1,82.29,82.29
6915,1,81.85,81.85
1015,1,81.6,81.6
1188,1,81.51,81.51
5839,1,81.34,81.34
5420,1,80.95,80.95
7228,1,80.48,80.48
6976,1,80.41,80.41
5410,1,80.28,80.28
3885,1,80.25,80.25
5060,1,80.23,80.23
8767,1,80.16,80.16
5994,1,80.16,80.16
9855,1,79.94,79.94
3865,1,79.69,79.69
7113,1,79.43,79.43
2367,1,79.39,79.39
2693,1,79.25,79.25
8602,1,79.2,79.2
7431,1,79.13,79.13
2673,1,79.06,79.06
1261,1,79.0,79.0
5439,1,78.77,78.77
9383,1,78.61,78.61
7265,1,78.51,78.51
9568,1,78.12,78.12
3662,1,77.58,77.58
2775,1,77.33,77.33
6298,1,77.01,77.01
7365,1,76.64,76.64
7674,1,76.5,76.5
6614,1,76.02,76.02
4820,1,75.77,75.77
5501,1,75.54,75.54
1504,1,75.32,75.32
6674,1,75.18,75.18
8952,1,75.09,75.09
4153,1,75.08,75.08
2978,1,74.89,74.89
7129,1,74.69,74.69
2811,1,74.59,74.59
3293,1,73.68,73.68
8584,1,73.42,73.42
2609,1,73.24,73.24
5344,1,73.12,73.12
7471,1,72.9,72.9
6508,1,72.79,72.79
6623,1,72.46,72.46
9941,1,72.35,72.35
2047,1,72.2,72.2
9424,1,72.09,72.09
5222,1,71.95,71.95
5096,1,71.93,71.93
9302,1,71.35,71.35
8090,1,71.14,71.14
7191,1,71.03,71.03
9226,1,70.98,70.98
7002,1,70.89,70.89
1739,1,70.87,70.87
6524,1,70.64,70.64
6058,1,70.36,70.36
8149,1,70.09,70.09
5290,1,69.96,69.96
2608,1,69.9,69.9
7199,1,69.84,69.84
9001,1,69.74,69.74
2711,1,69.4,69.4
2124,1,68.7,68.7
8155,1,68.59,68.59
3607,1,68.31,68.31
8113,1,68.17,68.17
7711,1,68.17,68.17
9053,1,68.07,68.07
3809,1,67.96,67.96
8130,1,67.08,67.08
2125,1,66.94,66.94
2036,1,66.93,66.93
1991,1,66.56,66.56
9037,1,65.83,65.83
9049,1,65.82,65.82
